Season,Garden,Variety,Clump,Ear,Condition,Rows,Ear weight,Cob weight,Kernel weight
2010,CDG,Hopi White,18,7,Full,12,82.9,16.4,66.5
2010,CDG,Hopi White,18,8,Partial,12,58.9,13.6,45.3
2010,CDG,Hopi White,18,9,Immature,NA,2.3,2.3,0
2010,CDG,Hopi White,19,1,Full,10,65.4,13.6,51.8
2010,CDG,Hopi White,19,2,Full,14,122.9,36.2,86.7
2010,CDG,Hopi White,19,3,Full,10,44.9,9.1,35.8
2010,CDG,Hopi White,19,4,Full,12,77.7,18.3,59.400000000000006
2010,CDG,Hopi White,19,5,Full,16,173.3,35.6,137.70000000000002
2010,CDG,Hopi White,20,1,Full,12,121.9,21.2,100.7
2010,CDG,Hopi White,20,2,Full,12,122.8,24.3,98.5
2010,CDG,Hopi White,20,3,Full,14,120.1,17.1,103
2010,CDG,Hopi White,20,4,Full,14,156.9,32.5,124.4
2010,CDG,Hopi White,20,5,Full,14,133.4,29.4,104
2010,CDG,Hopi White,20,6,Full,14,167.5,34.7,132.8
2010,CDG,Hopi White,21,1,Full,12,108.1,19,89.1
2010,CDG,Hopi White,21,2,Full,12,130,34.4,95.6
2010,CDG,Hopi White,21,3,Full,14,128.5,20.1,108.4
2010,CDG,Hopi White,21,4,Full,12,118.3,19.8,98.5
2010,CDG,Hopi White,21,5,Full,12,98.2,19.2,79
2010,CDG,Hopi White,21,6,Sparse,10,26.5,16.1,10.4
2010,CDG,Hopi White,21,7,Immature,NA,3.1,3.1,0
2010,CDG,Hopi White,22,1,Full,14,104,19.2,84.8
2010,CDG,Hopi White,22,2,Full,14,67.8,12.6,55.2
2010,CDG,Hopi White,22,3,Full,12,35.2,13,22.200000000000003
2010,CDG,Hopi White,22,4,Full,10,56.4,11,45.4
2010,CDG,Hopi White,22,5,Partial,10,41.8,14,27.799999999999997
2010,CDG,Hopi White,22,6,Sparse,10,10.5,4.5,6
2010,CDG,Hopi White,23,1,Full,14,148.8,31.5,117.3
2010,CDG,Hopi White,23,2,Full,12,69.1,11.3,57.8
2010,CDG,Hopi White,23,3,Full,14,136.3,23,113.3
2010,CDG,Hopi White,23,4,Partial,12,60.1,17.5,42.6
2010,CDG,Hopi White,23,5,Full,10,76.1,18.9,57.2
2010,CDG,Hopi White,23,6,Full,12,27.4,5.4,22
2010,CDG,Hopi White,23,7,Partial,12,29.7,8.9,20.799999999999997
2010,CDG,Hopi White,24,1,Full,12,131.8,25.4,106.4
2010,CDG,Hopi White,24,2,Full,12,147.6,31.3,116.3
2010,CDG,Hopi White,24,3,Full,12,94.4,27.2,67.2
2010,CDG,Hopi White,24,4,Partial,12,76,23,53
2010,CDG,Hopi White,24,5,Partial,12,51.6,16.5,35.1
2010,CDG,Hopi White,24,6,Full,10,31.5,5,26.5
2010,CDG,Hopi White,24,7,Partial,12,28.7,8.1,20.6
2010,CDG,Hopi White,24,8,Sparse,8,15.9,4.5,11.4
2010,CDG,Hopi White,25,1,Full,12,151,32.7,118.3
2010,CDG,Hopi White,25,2,Full,12,145.7,74.8,70.89999999999999
2010,CDG,Hopi White,25,3,Full,14,167.3,35.8,131.5
2010,CDG,Hopi White,25,4,Full,12,99.4,20.4,79
2010,CDG,Hopi White,25,5,Full,12,92.5,18,74.5
2010,CDG,Hopi White,25,6,Full,10,117.7,20.4,97.3
2010,CDG,Hopi White,25,7,Full,10,131.5,24.7,106.8
2010,CDG,Hopi White,25,8,Full,12,74.2,18.9,55.3
2010,CDG,Hopi White,26,1,Full,12,159,30.5,128.5
2010,CDG,Hopi White,26,2,Full,12,164.3,48.2,116.1
2010,CDG,Hopi White,26,3,Full,12,98.7,13.6,85.10000000000001
2010,CDG,Hopi White,26,4,Partial,12,34.6,10.2,24.4
2010,CDG,Hopi White,26,5,Sparse,12,14.6,9.5,5.1
2010,CDG,Hopi White,26,6,Full,10,16,4.8,11.2
2010,KUG,Hopi Blue,3,1,Partial,10,11.1,2.3,8.8
2010,KUG,Hopi Blue,3,2,Immature,NA,0.2,0.2,0
2010,KUG,Hopi Blue,4,1,Partial,8,23.7,4.8,18.9
2010,KUG,Hopi Blue,4,2,Sparse,10,55.8,0.9,54.9
2010,KUG,Hopi Blue,5,1,Partial,10,20.1,2.2,17.900000000000002
2010,KUG,Hopi Blue,5,2,Partial,14,16.4,2.8,13.599999999999998
2010,KUG,Hopi Blue,5,3,Sparse,8,13,3.1,9.9
2010,KUG,Hopi Blue,5,4,Sparse,8,7.5,1.3,6.2
2010,KUG,Hopi Blue,6,1,Full,12,116,24.4,91.6
2010,KUG,Hopi Blue,6,2,Sparse,6,2.3,1.6,0.6999999999999997
2010,KUG,Hopi Blue,7,1,Full,14,73.3,16,57.3
2010,KUG,Hopi Blue,7,2,Partial,6,16,5.3,10.7
2010,KUG,Hopi Blue,8,1,Partial,10,16.4,6.2,10.2
2010,KUG,Hopi Blue,8,2,Immature,NA,0.7,0.7,0
2010,KUG,Hopi Blue,9,1,Sparse,8,1.7,1.2,0.5
2010,KUG,Hopi Blue,9,2,Immature,NA,0.7,0.7,0
2010,KUG,Hopi Blue,10,1,Full,14,29.6,4,25.6
2010,KUG,Hopi Blue,10,2,Sparse,10,21.8,5.1,16.700000000000003
2010,KUG,Hopi Blue,10,3,Partial,14,19.6,4.3,15.3
2010,KUG,Hopi Blue,10,4,Partial,10,16.2,2.7,13.5
2010,KUG,Hopi Blue,11,1,Full,14,108.1,38.6,69.5
2010,KUG,Hopi Blue,12,1,Full,10,88,21,67
2010,KUG,Hopi Blue,12,2,Full,10,65.9,15.3,50.60000000000001
2010,KUG,Hopi Blue,12,3,Partial,10,39.5,11.6,27.9
2010,KUG,Hopi Blue,13,1,Full,12,72,12.1,59.9
2010,KUG,Hopi Blue,13,2,Partial,14,41.4,9.7,31.7
2010,KUG,Hopi Blue,14,1,Partial,12,48.8,8.8,40
2010,KUG,Hopi Blue,14,2,Full,10,79,15.6,63.4
2010,KUG,Hopi Blue,14,3,Sparse,10,9.9,4.8,5.1000000000000005
2010,KUG,Hopi Blue,14,4,Sparse,8,9.2,1.8,7.4
2010,KUG,Hopi Blue,15,1,Sparse,10,7.6,2.1,5.5
2010,KUG,Hopi Blue,15,2,Sparse,8,4.5,1.1,3.4
2010,KUG,Hopi Blue,17,1,Sparse,8,9.2,6.8,2.3999999999999995
2010,KUG,Hopi Blue,18,1,Partial,8,14.7,4.5,10.2
2010,KUG,Hopi Blue,18,2,Immature,NA,1.9,1.9,0
2010,KUG,Hopi Blue,18,3,Sparse,2,0.7,0.5,0.19999999999999996
2010,KUG,Hopi Blue,18,4,Sparse,6,4.6,2.7,1.8999999999999997
2010,KUG,Hopi Blue,19,1,Immature,NA,1.2,1.2,0
2010,KUG,Hopi Blue,20,1,Full,14,33.5,9.7,23.8
2010,KUG,Hopi Blue,20,2,Immature,NA,2.3,2.3,0
2010,KUG,Hopi Blue,20,3,Immature,NA,0.1,0.1,0
2010,KUG,Hopi Blue,21,1,Full,14,180.1,37.5,142.6
2010,KUG,Hopi Blue,21,2,Full,16,164.7,24.4,140.29999999999998
2010,KUG,Hopi Blue,21,3,Full,14,148,34.1,113.9
2010,KUG,Hopi Blue,21,4,Immature,NA,3.4,3.4,0
2010,KUG,Hopi Blue,21,5,Immature,NA,1,1,0
2010,KUG,Hopi Blue,22,1,Partial,12,65.4,16.4,49.00000000000001
2010,KUG,Hopi Blue,22,2,Full,10,60.7,11.9,48.8
2010,KUG,Hopi Blue,22,3,Sparse,8,12.9,3.4,9.5
2010,KUG,Hopi Blue,22,4,Sparse,8,9.3,3,6.300000000000001
2010,KUG,Hopi Blue,22,5,Sparse,14,6.9,6.5,0.4000000000000003
2010,KUG,Hopi Blue,24,1,Full,12,103,15.2,87.8
2010,KUG,Hopi Blue,24,2,Full,10,62.6,9.8,52.8
2010,KUG,Hopi Blue,24,3,Full,12,23.7,1.6,22.1
2010,KUG,Hopi Blue,24,4,Immature,NA,0.1,0.1,0
2010,KUG,Hopi Blue,25,1,Full,12,138.1,24.3,113.8
2010,KUG,Hopi Blue,25,2,Full,12,69.7,11.2,58.5
2010,KUG,Hopi Blue,25,3,Sparse,10,10.2,2.3,7.9
2010,KUG,Hopi Blue,25,4,Sparse,12,5.4,2.5,2.9000000000000004
2010,KUG,Hopi Blue,26,1,Immature,NA,1.4,1.4,0
2010,KUG,Hopi Blue,26,2,Partial,12,45.3,13.2,32.099999999999994
2010,KUG,Hopi Blue,27,1,Immature,10,0.7,0.7,0
2010,KUG,Hopi Blue,28,1,Sparse,8,2.4,1.8,0.5999999999999999
2010,KUG,Hopi Blue,28,2,Immature,NA,1,1,0
2010,KUG,Hopi Blue,29,1,Immature,NA,1.8,1.8,0
2010,KUG,Hopi Blue,29,2,Partial,10,7.2,1.8,5.4
2010,KUG,Hopi Blue,30,1,Partial,12,11.8,2.8,9
2010,KUG,Hopi Blue,30,2,Sparse,10,11,6.3,4.7
2010,KUG,Hopi Blue,30,3,Full,14,39.1,9.6,29.5
2010,KUG,Hopi Blue,30,4,Partial,10,68.4,13.6,54.8
2010,KUG,Hopi Blue,31,1,Full,8,83.2,18,65.2
2010,KUG,Hopi Blue,31,2,Partial,12,54.7,16.1,38.6
2010,KUG,Hopi Blue,31,3,Partial,10,19,3.7,15.3
2010,KUG,Hopi Blue,32,1,Full,14,86,16.8,69.2
2010,KUG,Hopi Blue,32,2,Full,14,100.5,19.8,80.7
2010,KUG,Hopi Blue,33,1,Partial,12,61.5,17.2,44.3
2010,KUG,Hopi Blue,33,2,Sparse,10,27.8,8,19.8
2010,KUG,Hopi Blue,33,3,Sparse,8,16.7,4.9,11.8
2010,KUG,Hopi Blue,34,1,Partial,12,50.1,8.1,42
2010,KUG,Hopi Blue,34,2,Partial,10,34.3,5.5,28.799999999999997
2010,KUG,Hopi Blue,34,3,Partial,14,36.8,6.5,30.299999999999997
2010,KUG,Hopi Blue,34,4,Sparse,8,6.5,1.2,5.3
2010,KUG,Hopi Blue,34,5,Immature,NA,0.6,0.6,0
2010,KUG,Hopi Blue,35,1,Sparse,8,11.1,1.8,9.3
2010,KUG,Hopi Blue,36,1,Sparse,6,3.5,2,1.5
2010,KUG,Hopi Blue,37,1,Partial,8,25.1,3.6,21.5
2010,KUG,Hopi Blue,37,2,Partial,10,17.9,3.8,14.099999999999998
2010,KUG,Hopi Blue,37,3,Sparse,10,13.7,4,9.7
2010,KUG,Hopi Blue,37,4,Sparse,10,6.8,2,4.8
2010,KUG,Hopi Blue,38,1,Full,12,144.2,30.2,114
2010,KUG,Hopi Blue,38,2,Full,12,93.6,23.6,70
2010,KUG,Hopi Blue,38,3,Partial,14,65.2,10.5,54.7
2010,KUG,Hopi Blue,38,4,Partial,12,35.1,6.7,28.4
2010,KUG,Hopi Blue,39,1,Full,12,61.2,10.2,51
2010,KUG,Hopi Blue,39,2,Partial,12,50.5,9.1,41.4
2010,KUG,Hopi Blue,39,3,Sparse,6,3.1,0.7,2.4000000000000004
2010,KUG,Hopi Blue,40,1,Full,10,31.2,6.9,24.299999999999997
2010,KUG,Hopi Blue,40,2,Full,8,22.6,5.1,17.5
2010,KUG,Hopi Blue,40,3,Sparse,8,2.4,1.5,0.8999999999999999
2010,KUG,Hopi Blue,40,4,Immature,NA,0.5,0.5,0
2010,KUG,Hopi Blue,41,1,Partial,12,8.1,1.4,6.699999999999999
2010,KUG,Hopi Blue,42,1,Immature,NA,1.1,1.1,0
2010,KUG,Hopi Blue,44,1,Partial,8,15.5,2.5,13
2010,KUG,Hopi Blue,44,2,Partial,8,7.8,1.6,6.199999999999999
2010,KUG,Hopi Blue,45,1,Sparse,10,1.6,1.4,0.20000000000000015
2010,KUG,Hopi Blue,45,2,Partial,10,22.9,4.6,18.299999999999997
2010,KUG,Hopi Blue,45,3,Partial,10,16.8,4.4,12.4
2010,KUG,Hopi Blue,45,4,Sparse,8,8.9,2,6.9
2010,KUG,Hopi Blue,46,1,Partial,14,67.4,14.3,53.10000000000001
2010,KUG,Hopi Blue,46,2,Partial,14,41.8,10.5,31.299999999999997
2010,KUG,Hopi Blue,46,3,Partial,12,28.1,5.4,22.700000000000003
2010,KUG,Hopi Blue,46,4,Sparse,10,19.4,3.7,15.7
2010,KUG,Hopi Blue,46,5,Partial,12,27.1,7.3,19.8
2010,KUG,Hopi Blue,46,6,Sparse,10,12.5,3.4,9.1
2010,KUG,Hopi Blue,47,1,Partial,14,95.6,21.4,74.19999999999999
2010,KUG,Hopi Blue,47,2,Full,12,94.1,15.2,78.89999999999999
2010,KUG,Hopi Blue,47,3,Partial,12,39.7,8.6,31.1
2010,KUG,Hopi Blue,47,4,Full,14,31.3,7.5,23.8
2010,KUG,Hopi Blue,47,5,Full,8,11.7,2.2,9.5
2010,KUG,Hopi Blue,49,1,Partial,14,80.7,11.8,68.9
2010,KUG,Hopi Blue,49,2,Full,12,89.6,15.9,73.69999999999999
2010,KUG,Hopi Blue,49,3,Sparse,10,17.1,5.1,12.000000000000002
2010,KUG,Hopi Blue,49,4,Immature,NA,0.6,0.6,0
2010,KUG,Hopi Blue,50,1,Partial,16,112.1,19.4,92.7
2010,KUG,Hopi Blue,50,2,Partial,10,32.1,5.3,26.8
2010,KUG,Hopi Blue,50,3,Partial,12,19.7,5.3,14.4
2010,KUG,Hopi Blue,50,4,Partial,6,13,2.2,10.8
2010,KUG,Hopi Blue,51,1,Partial,9,19.4,2.6,16.799999999999997
2010,KUG,Hopi Blue,52,1,Partial,12,39.2,8.3,30.9
2010,KUG,Hopi Blue,52,2,Partial,11,28.7,4.6,24.1
2010,KUG,Hopi Blue,52,3,Partial,8,14.1,2.8,11.3
2010,KUG,Hopi Blue,52,4,Partial,9,5.5,1.2,4.3
2010,KUG,Hopi Blue,52,5,Partial,7,6.4,1.6,4.800000000000001
2010,KUG,Hopi Blue,52,6,Immature,NA,1.3,1.3,0
2010,KUG,Hopi Blue,53,1,Partial,12,53.3,12.5,40.8
2010,KUG,Hopi Blue,53,2,Full,12,45.7,13.3,32.400000000000006
2010,KUG,Hopi Blue,53,3,Partial,12,19.1,6,13.1
2010,KUG,Hopi Blue,53,4,Immature,NA,0.5,0.5,0
2010,KUG,Hopi Blue,53,5,Immature,NA,0.1,0.1,0
2010,KUG,Hopi Blue,53,6,NA,NA,0.1,0.1,0
2010,KUG,Hopi Blue,53,7,Partial,12,40.2,15.3,24.9
2010,KUG,Hopi Blue,53,8,Sparse,NA,7.4,5.9,1.5
2010,KUG,Hopi Blue,53,9,Sparse,8,1.3,0.2,1.1
2010,KUG,Hopi Blue,54,1,Full,11,138.9,32.1,106.8
2010,KUG,Hopi Blue,54,2,Full,9,49.9,7.3,42.6
2010,KUG,Hopi Blue,54,3,Sparse,4,7.1,2.6,4.5
2010,KUG,Hopi Blue,54,4,Immature,NA,0.5,0.5,0
2010,KUG,Hopi Blue,54,5,NA,NA,0.9,0.9,0
2010,KUG,Hopi Blue,55,1,Full,14,78.7,15.7,63
2010,KUG,Hopi Blue,55,2,Partial,14,45.9,11.2,34.7
2010,KUG,Hopi Blue,56,1,Partial,10,58.1,12,46.1
2010,KUG,Hopi Blue,56,2,Full,12,51.9,9.3,42.599999999999994
2010,KUG,Hopi Blue,56,3,Full,12,35.5,7.3,28.2
2010,KUG,Hopi Blue,56,4,Full,12,51,7.5,43.5
2010,KUG,Hopi Blue,56,5,Sparse,12,6,2.4,3.6
2010,KUG,Hopi Blue,57,1,Full,12,94.9,18.5,76.4
2010,KUG,Hopi Blue,57,2,Partial,16,57.6,10.2,47.400000000000006
2010,KUG,Hopi Blue,57,3,Partial,13,24.1,5.8,18.3
2010,KUG,Hopi Blue,57,4,Partial,9,30.1,5.4,24.700000000000003
2010,KUG,Hopi Blue,57,5,Full,13,17.7,2.5,15.2
2010,KUG,Hopi Blue,58,1,Full,14,80.5,11,69.5
2010,KUG,Hopi Blue,58,2,Partial,12,26.6,6.4,20.200000000000003
2010,KUG,Hopi Blue,58,3,Sparse,12,21.9,5.4,16.5
2010,KUG,Hopi Blue,58,4,Immature,NA,0.5,0.5,0
2010,KUG,Hopi Blue,60,1,Partial,12,69.7,11.5,58.2
2010,KUG,Hopi Blue,60,2,Full,12,45.4,10.5,34.9
2010,KUG,Hopi Blue,60,3,Partial,12,30.2,7.8,22.4
2010,KUG,Hopi Blue,60,4,Partial,12,29.7,6.3,23.4
2010,KUG,Hopi Blue,60,5,Partial,7,21.7,5.4,16.299999999999997
2010,KUG,Hopi Blue,60,6,Partial,8,14,3.3,10.7
2010,KUG,Hopi Blue,61,1,Full,16,140.5,31,109.5
2010,KUG,Hopi Blue,61,2,Partial,14,72,11.9,60.1
2010,KUG,Hopi Blue,61,3,Full,14,60.2,10.5,49.7
2010,KUG,Hopi Blue,61,4,Partial,12,69.1,12.9,56.2
2010,KUG,Hopi Blue,61,5,Partial,10,11.7,1.8,9.9
2010,KUG,Hopi Blue,61,6,Sparse,12,2.8,2.4,0.3999999999999999
2010,KUG,Hopi Blue,62,1,Partial,12,49.6,11.3,38.3
2010,KUG,Hopi Blue,62,2,Full,12,35.4,7.9,27.5
2010,KUG,Hopi Blue,62,3,Partial,10,57,9.2,47.8
2010,KUG,Hopi Blue,62,4,Partial,8,31,5.7,25.3
2010,KUG,Hopi Blue,62,5,Sparse,4,6.7,2.2,4.5
2010,KUG,Hopi Blue,62,6,Partial,7,5.5,1.4,4.1
2010,KUG,Hopi Blue,63,1,Full,10,127.6,26.6,101
2010,KUG,Hopi Blue,63,2,Partial,12,53.8,8.7,45.099999999999994
2010,KUG,Hopi Blue,63,3,Immature,NA,0.6,0.6,0
2010,KUG,Hopi Blue,64,1,Full,10,67.6,17.7,49.89999999999999
2010,KUG,Hopi Blue,64,2,Full,8,46.2,9.2,37
2010,KUG,Hopi Blue,64,3,Full,8,19.2,3.4,15.8
2010,KUG,Hopi Blue,64,4,Sparse,4,5.6,3.4,2.1999999999999997
2010,KUG,Hopi Blue,64,5,Sparse,2,2.8,2.4,0.3999999999999999
2010,KUG,Hopi Blue,65,1,Partial,12,21.4,5.4,15.999999999999998
2010,KUG,Hopi Blue,65,2,Full,8,14.5,2.6,11.9
2010,KUG,Hopi Blue,65,3,Sparse,10,12.8,2.4,10.4
2010,KUG,Hopi Blue,65,4,Sparse,10,11.6,3.8,7.8
2010,KUG,Hopi Blue,65,5,Full,12,11.6,1.7,9.9
2010,KUG,Hopi Blue,65,6,Immature,NA,0.6,0.6,0
2010,KUG,Hopi Blue,66,1,Full,12,39,7.3,31.7
2010,KUG,Hopi Blue,66,2,Partial,10,28.6,6,22.6
2010,KUG,Hopi Blue,66,3,Partial,10,21.4,6.8,14.599999999999998
2010,KUG,Hopi Blue,66,4,Partial,8,9.5,1.4,8.1
2010,KUG,Hopi Blue,66,5,Sparse,4,4,2.9,1.1
2010,KUG,Hopi Blue,67,1,Full,10,57.3,10.4,46.9
2010,KUG,Hopi Blue,67,2,Partial,10,32.2,6.8,25.4
2010,KUG,Hopi Blue,67,3,Sparse,8,5.8,2.8,3
2010,KUG,Hopi Blue,68,1,Partial,10,11.9,2.5,9.4
2010,KUG,Hopi Blue,68,2,Partial,8,14.7,2.6,12.1
2010,KUG,Hopi Blue,69,1,Immature,NA,1.4,1.4,0
2010,KUG,Hopi Blue,69,2,Immature,NA,0.4,0.4,0
2010,KUG,Hopi Blue,70,1,Partial,10,16.6,2.6,14.000000000000002
2010,KUG,Hopi Blue,71,1,Partial,12,25.9,4.6,21.299999999999997
2010,KUG,Hopi Blue,71,2,Full,12,19.4,3.4,15.999999999999998
2010,KUG,Hopi Blue,72,1,Partial,10,23.7,6.2,17.5
2010,KUG,Hopi Blue,72,2,Sparse,10,5.6,3.1,2.4999999999999996
2010,KUG,Hopi Blue,73,1,Full,14,81.1,13.2,67.89999999999999
2010,KUG,Hopi Blue,73,2,Immature,NA,2.4,2.4,0
2010,KUG,Hopi Blue,74,1,Full,14,64.3,16,48.3
2010,KUG,Hopi Blue,74,2,Partial,12,56.2,11.1,45.1
2010,KUG,Hopi Blue,75,1,Partial,10,13.5,1.3,12.2
2010,KUG,Hopi Blue,75,2,Partial,12,16.7,4.5,12.2
2010,PHG,Hopi White,1,1,Sparse,8,6.6,2.5,4.1
2010,PHG,Hopi White,2,1,Partial,10,12.6,1.3,11.3
2010,PHG,Hopi White,2,2,Sparse,8,15.1,1.9,13.2
2010,PHG,Hopi White,3,1,Partial,12,36.3,5.9,30.4
2010,PHG,Hopi White,3,2,Partial,10,19.6,2.8,16.8
2010,PHG,Hopi White,3,3,Partial,10,12.5,1.3,11.2
2010,PHG,Hopi White,3,4,Full,10,8.3,0.6,7.700000000000001
2010,PHG,Hopi White,4,1,Partial,10,23.1,1,22.1
2010,PHG,Hopi White,7,1,Full,14,68.8,11.9,56.9
2010,PHG,Hopi White,7,2,Partial,12,49.2,8.6,40.6
2010,PHG,Hopi White,7,3,Partial,14,20,3.3,16.7
2010,PHG,Hopi White,7,4,Full,10,26.8,4.8,22
2010,PHG,Hopi White,7,5,Partial,8,19.7,2.9,16.8
2010,PHG,Hopi White,7,6,Partial,10,13.3,1.9,11.4
2010,PHG,Hopi White,7,7,Partial,8,9.3,0.8,8.5
2010,PHG,Hopi White,8,1,Full,14,52.8,11.1,41.7
2010,PHG,Hopi White,8,2,Partial,14,52.5,10.6,41.9
2010,PHG,Hopi White,8,3,Full,12,43.7,4.4,39.3
2010,PHG,Hopi White,8,4,Partial,10,27,4.4,22.6
2010,PHG,Hopi White,8,5,Full,8,18.1,2.2,15.900000000000002
2010,PHG,Hopi White,8,6,Partial,10,12.9,2.1,10.8
2010,PHG,Hopi White,9,1,Full,10,38.7,7.2,31.500000000000004
2010,PHG,Hopi White,9,2,Sparse,10,20,4,16
2010,PHG,Hopi White,9,3,Partial,10,8.6,0.6,8
2010,PHG,Hopi White,9,4,Sparse,8,9.2,1.9,7.299999999999999
2010,PHG,Hopi White,9,5,Partial,8,3.8,0.3,3.5
2010,PHG,Hopi White,12,1,Partial,10,33.9,6.5,27.4
2010,PHG,Hopi White,12,2,Partial,10,26.8,1.9,24.9
2010,PHG,Hopi White,12,3,Sparse,12,9.3,1.5,7.800000000000001
2010,PHG,Hopi White,12,4,Immature,NA,0.8,0.8,0
2010,PHG,Hopi White,13,1,Full,12,30,5,25
2010,PHG,Hopi White,13,2,Full,12,38.8,7.1,31.699999999999996
2010,PHG,Hopi White,13,3,Partial,12,42.7,8.5,34.2
2010,PHG,Hopi White,14,1,Full,12,56.4,13.8,42.599999999999994
2010,PHG,Hopi White,14,2,Full,12,41.7,6.5,35.2
2010,PHG,Hopi White,14,3,Full,14,49.2,8.2,41
2010,PHG,Hopi White,14,4,Full,14,29.7,4.8,24.9
2010,PHG,Hopi White,14,5,Full,12,39.7,5.9,33.800000000000004
2010,PHG,Hopi White,14,6,Partial,14,28.6,4.6,24
2010,PHG,Hopi White,15,1,Partial,6,9.3,2,7.300000000000001
2010,PHG,Hopi White,15,2,Full,8,6.9,0.8,6.1000000000000005
2010,PHG,Hopi White,15,3,Immature,NA,0.3,0.3,0
2010,PHG,Hopi White,17,1,Full,12,65.7,11.4,54.3
2010,PHG,Hopi White,17,2,Partial,10,28.7,5.7,23
2010,PHG,Hopi White,17,3,Partial,10,40,7,33
2010,PHG,Hopi White,17,4,Partial,14,27.1,4.2,22.9
2010,PHG,Hopi White,17,5,Partial,10,18.4,2.5,15.9
2010,PHG,Hopi White,17,6,Immature,NA,3.7,3.7,0
2010,PHG,Hopi White,18,1,Full,12,119.8,23.8,96
2010,PHG,Hopi White,18,2,Partial,10,28.5,3.1,25.4
2010,PHG,Hopi White,18,3,Sparse,8,3.1,1,2.1
2010,PHG,Hopi White,19,1,Full,12,38.4,7.4,31
2010,PHG,Hopi White,19,2,Partial,12,43.5,8.6,34.9
2010,PHG,Hopi White,19,3,Partial,10,24.9,2.4,22.5
2010,PHG,Hopi White,19,4,Partial,10,40.1,7.6,32.5
2010,PHG,Hopi White,19,5,Partial,10,28.4,7.3,21.1
2010,PHG,Hopi White,19,6,Full,10,23.6,3.2,20.4
2010,PHG,Hopi White,22,1,Partial,10,23.5,4.8,18.7
2010,PHG,Hopi White,22,2,Full,12,16.9,2.4,14.499999999999998
2010,PHG,Hopi White,22,3,Partial,8,6.4,0.4,6
2010,PHG,Hopi White,22,4,Partial,10,5.3,0.6,4.7
2010,PHG,Hopi White,23,1,Full,12,39.5,6,33.5
2010,PHG,Hopi White,23,2,Partial,12,23.5,4.1,19.4
2010,PHG,Hopi White,23,3,Full,12,22.4,1.1,21.299999999999997
2010,PHG,Hopi White,23,4,Full,8,6.8,0.8,6
2010,PHG,Hopi White,24,1,Full,14,80.7,10.7,70
2010,PHG,Hopi White,24,2,Full,10,52.7,9.9,42.8
2010,PHG,Hopi White,24,3,Full,10,27.9,5.8,22.1
2010,PHG,Hopi White,24,4,Partial,12,22.7,4,18.7
2010,PHG,Hopi White,24,5,Partial,12,19,2.2,16.8
2010,PHG,Hopi White,24,6,Full,10,13.3,2.1,11.2
2010,PHG,Hopi White,25,1,Full,8,7,0.9,6.1
2010,PHG,Hopi White,25,2,Sparse,8,2.5,1.9,0.6000000000000001
2010,PHG,Hopi White,25,3,Immature,NA,0.9,0.9,0
2010,PHG,Hopi White,25,4,Immature,NA,0.2,0.2,0
2010,PHG,Hopi White,25,5,Immature,NA,0.6,0.6,0
2010,PHG,Hopi White,26,1,Sparse,8,3.4,2,1.4
2010,PHG,Hopi White,26,2,Immature,NA,2.1,2.1,0
2010,PHG,Hopi White,26,3,Immature,NA,0.8,0.8,0
2010,PHG,Hopi White,26,4,Immature,NA,0.8,0.8,0
2010,PHG,Hopi White,26,5,Immature,NA,1.6,1.6,0
2010,PHG,Hopi White,26,6,Immature,NA,0.9,0.9,0
2010,PHG,Hopi White,26,7,Immature,NA,0.5,0.5,0
2010,PHG,Hopi White,26,8,Immature,NA,0.5,0.5,0
2010,PHG,Hopi White,27,1,Sparse,8,15.1,5.5,9.6
2010,PHG,Hopi White,27,2,Partial,8,4.8,0.9,3.9
2010,PHG,Hopi White,28,1,Full,10,66,15.6,50.4
2010,PHG,Hopi White,28,2,Partial,10,49.5,9.5,40
2010,PHG,Hopi White,28,3,Full,10,39.7,6.4,33.300000000000004
2010,PHG,Hopi White,29,1,Full,12,37.6,2.7,34.9
2010,PHG,Hopi White,29,2,Full,10,28.6,1.8,26.8
2010,PHG,Hopi White,29,3,Partial,10,28.7,4.9,23.799999999999997
2010,PHG,Hopi White,29,4,Partial,10,41.1,4.9,36.2
2010,PLC,Greasy-head & Hopi Blue,7,1,Full,8,22,3.1,18.9
2010,PLC,Greasy-head & Hopi Blue,7,2,Sparse,8,11.7,4.8,6.8999999999999995
2010,PLC,Greasy-head & Hopi Blue,8,1,Full,12,34.1,6.1,28
2010,PLC,Greasy-head & Hopi Blue,8,2,Full,11,25.2,2.6,22.6
2010,PLC,Greasy-head & Hopi Blue,8,3,Sparse,3,1.8,0.7,1.1
2010,PLC,Greasy-head & Hopi Blue,8,4,Full,8,8,1.3,6.7
2010,PLC,Greasy-head & Hopi Blue,8,5,Partial,5,4.2,0.8,3.4000000000000004
2010,PLC,Greasy-head & Hopi Blue,10,1,Sparse,8,7.5,2.2,5.3
2010,PLC,Greasy-head & Hopi Blue,11,1,Full,8,19.8,3.3,16.5
2010,PLC,Greasy-head & Hopi Blue,11,2,Full,10,10.5,0.7,9.8
2010,PLC,Greasy-head & Hopi Blue,11,3,Sparse,8,1.1,0.8,0.30000000000000004
2010,PLC,Greasy-head & Hopi Blue,12,1,Full,14,29.9,4.5,25.4
2010,PLC,Greasy-head & Hopi Blue,12,2,Full,12,23,2.6,20.4
2010,PLC,Greasy-head & Hopi Blue,12,3,Partial,8,9.6,0.9,8.7
